2016/1/2,1,1,1,normal,normal,info,50,西甲,2016/1/3 3:30,马德里竞技,莱万特,马德里竞技,莱万特,1.11,6,18,1.56,3.75,4.55,-1,1:0,1,0,3,1
2016/1/2,1,1,1,normal,normal,info,51,法国杯,2016/1/3 3:45,色当,巴斯蒂亚,色当,巴斯蒂亚,3.2,2.9,2.08,1.53,3.7,4.7,1,0:2,0,2,0,0
2016/1/2,1,1,1,normal,normal,info,52,葡超,2016/1/3 4:45,里斯本竞技,波尔图,里斯本竞技,波尔图,2.34,3.05,2.72,5.5,3.95,1.44,-1,2:0,2,0,3,3
2016/1/2,1,1,1,normal,normal,info,53,西甲,2016/1/3 5:05,马拉加,维戈塞尔塔,马拉加,塞尔塔,2.2,3,2.98,4.9,3.9,1.5,-1,2:0,2,0,3,3
2016/1/3,1,1,1,normal,normal,info,1,澳超,2016/1/3 14:00,纽卡斯尔喷气机,墨尔本胜利,纽卡斯尔喷射机,墨尔本胜利,5,3.9,1.5,2.2,3.45,2.6,1,0:1,0,1,0,1
2016/1/3,1,1,1,normal,normal,info,2,西甲,2016/1/3 19:00,巴列卡诺,皇家社会,巴列卡诺,皇家社会,2.34,3.2,2.6,5.35,4.05,1.44,-1,2:2,2,2,1,0
2016/1/3,1,,,暂停销售,暂停销售,info,3,苏超,2016/1/3 20:30,圣约翰斯通,阿伯丁,圣约翰斯顿,阿伯丁,1,1,1,0,0,0,0,延期                                                                                            :,延期                                                                                            ,,3,1
2016/1/3,1,,1,未开售,normal,info,4,法国杯,2016/1/3 21:15,瓦斯凯勒,巴黎圣日尔曼,华斯基荷,巴黎圣日耳曼,0,0,0,3.65,4.25,1.62,2,0:1,0,1,0,3
2016/1/3,1,1,1,normal,normal,info,5,法国杯,2016/1/3 21:15,洛里昂,图尔,洛里昂,图尔斯,1.55,3.35,5.55,2.86,3.3,2.1,-1,2:2,2,2,1,0
2016/1/3,1,1,1,normal,normal,info,6,法国杯,2016/1/3 21:15,弗雷瑞斯,波尔多,弗雷瑞斯,波尔多,6.05,3.65,1.46,2.29,3.35,2.55,1,2:3,2,3,0,1
2016/1/3,1,,1,未开售,normal,info,7,法国杯,2016/1/3 21:15,利摩日,里昂,利摩日,里昂,0,0,0,2.3,3.85,2.3,2,0:7,0,7,0,0
2016/1/3,1,1,1,normal,normal,info,8,英超,2016/1/3 21:30,水晶宫,切尔西,水晶宫,切尔西,3.65,3.25,1.85,1.72,3.55,3.75,1,0:3,0,3,0,0
2016/1/3,1,1,1,normal,normal,info,9,法国杯,2016/1/3 22:00,米卢斯,布尔格,米卢斯,布尔格,3.38,3.1,1.98,1.62,3.7,4.15,1,1:3,1,3,0,0
2016/1/3,1,1,1,normal,normal,info,10,西甲,2016/1/3 23:00,格拉纳达CF,塞维利亚,格兰纳达,塞维利亚,4.2,3.45,1.68,1.9,3.45,3.2,1,2:1,2,1,3,3
2016/1/3,1,1,1,normal,normal,info,11,西甲,2016/1/3 23:00,皇家贝蒂斯,埃瓦尔,皇家贝蒂斯,埃瓦尔,2.2,3.05,2.93,5,3.8,1.5,-1,0:4,0,4,0,0
2016/1/3,1,1,1,normal,normal,info,12,英超,2016/1/4 0:00,埃弗顿,托特纳姆热刺,埃弗顿,热刺,2.37,3.25,2.53,5.05,4.3,1.43,-1,1:1,1,1,1,0
2016/1/3,1,1,1,normal,normal,info,13,法国杯,2016/1/4 0:00,AC亚眠,里尔,AC阿美恩斯,里尔,9.5,4,1.3,2.85,3.25,2.13,1,0:1,0,1,0,1
