2016-10-06,1,1,1,normal,normal,info,001 ,世亚预,2016-10-06 18:35:00,日本,伊拉克,日本,伊拉克,1.08,6.55,19.50,1.45,4.05,5.20,-1,2:1,2,1,3,1,
2016-10-06,1,1,1,normal,normal,info,002 ,世亚预,2016-10-06 19:00:00,韩国,卡塔尔,韩国,卡塔尔,1.23,4.45,11.00,1.92,3.40,3.20,-1,3:2,3,2,3,1,
2016-10-06,1,1,1,normal,normal,info,003 ,世亚预,2016-10-06 19:35:00,中国,叙利亚,中国,叙利亚,1.34,3.95,7.70,2.31,3.08,2.69,-1,0:1,0,1,0,0,
2016-10-06,1,1,1,normal,normal,info,004 ,世亚预,2016-10-06 21:00:00,乌兹别克斯坦,伊朗,乌兹别克斯坦,伊朗,2.67,2.70,2.60,1.35,4.05,7.10,+1,0:1,0,1,0,1,
2016-10-06,1,1,1,normal,normal,info,005 ,U21欧预,2016-10-06 23:00:00,哈萨克斯坦U21,英格兰U21,哈萨U21,英国U21,17.70,6.45,1.09,5.05,4.00,1.47,+1,0:1,0,1,0,1,
2016-10-06,1,1,1,normal,normal,info,006 ,世亚预,2016-10-07 00:00:00,阿联酋,泰国,阿联酋,泰国,1.21,4.60,11.70,1.81,3.50,3.45,-1,3:1,3,1,3,3,
2016-10-06,1,1,1,normal,normal,info,007 ,U21欧预,2016-10-07 00:30:00,荷兰U21,土耳其U21,荷兰U21,土耳其U21,1.41,3.95,6.00,2.35,3.40,2.45,-1,0:0,0,0,1,0,
2016-10-06,1,1,1,normal,normal,info,008 ,U21欧预,2016-10-07 00:45:00,以色列U21,希腊U21,以色列U21,希腊U21,1.49,3.65,5.45,2.69,3.25,2.22,-1,4:0,4,0,3,3,
2016-10-06,1,1,1,normal,normal,info,009 ,世亚预,2016-10-07 01:45:00,沙特,澳大利亚,沙特阿拉伯,澳大利亚,4.40,3.05,1.74,1.81,3.35,3.60,+1,2:2,2,2,1,3,
2016-10-06,1,1,1,normal,normal,info,010 ,世欧预,2016-10-07 02:45:00,奥地利,威尔士,奥地利,威尔士,1.98,2.95,3.50,4.35,3.60,1.61,-1,2:2,2,2,1,0,
2016-10-06,1,1,1,normal,normal,info,011 ,世欧预,2016-10-07 02:45:00,摩尔多瓦,塞尔维亚,摩尔多瓦,塞尔维亚,14.00,4.45,1.20,3.50,3.30,1.85,+1,0:3,0,3,0,0,
2016-10-06,1,1,1,normal,normal,info,012 ,世欧预,2016-10-07 02:45:00,爱尔兰,格鲁吉亚,爱尔兰,格鲁吉亚,1.23,4.40,11.20,1.98,3.12,3.30,-1,1:0,1,0,3,1,
2016-10-06,1,1,1,normal,normal,info,013 ,世欧预,2016-10-07 02:45:00,意大利,西班牙,意大利,西班牙,3.08,2.65,2.34,1.43,3.85,5.90,+1,1:1,1,1,1,3,
2016-10-06,1,1,1,normal,normal,info,014 ,世欧预,2016-10-07 02:45:00,列支敦士登,阿尔巴尼亚,列支敦士登,阿尔巴尼亚,18.50,6.35,1.09,5.05,3.85,1.49,+1,0:2,0,2,0,0,
2016-10-06,1,1,1,normal,normal,info,015 ,世欧预,2016-10-07 02:45:00,马其顿,以色列,马其顿,以色列,2.88,2.78,2.37,8.00,4.50,1.28,-1,1:2,1,2,0,0,
2016-10-06,1,1,1,normal,normal,info,016 ,世欧预,2016-10-07 02:45:00,冰岛,芬兰,冰岛,芬兰,1.49,3.45,5.95,2.85,3.10,2.20,-1,3:2,3,2,3,1,
2016-10-06,1,1,1,normal,normal,info,017 ,世欧预,2016-10-07 02:45:00,土耳其,乌克兰,土耳其,乌克兰,1.99,2.90,3.55,4.43,3.60,1.60,-1,2:2,2,2,1,0,
2016-10-06,1,1,1,normal,normal,info,018 ,世欧预,2016-10-07 02:45:00,科索沃,克罗地亚,科索沃,克罗地亚,10.80,4.60,1.22,3.35,3.25,1.91,+1,0:6,0,6,0,0,
2016-10-06,1,1,1,normal,normal,info,019 ,世南美预,2016-10-07 05:00:00,厄瓜多尔,智利,厄瓜多尔,智利,1.92,3.20,3.40,3.95,3.70,1.65,-1,3:0,3,0,3,3,
2016-10-06,1,1,1,normal,normal,info,020 ,巴西甲,2016-10-07 06:30:00,巴西国际,科里蒂巴,巴西国际,科里蒂巴,1.64,3.35,4.55,3.25,3.30,1.93,-1,1:0,1,0,3,1,
2016-10-06,1,1,1,normal,normal,info,021 ,世南美预,2016-10-07 07:00:00,乌拉圭,委内瑞拉,乌拉圭,委内瑞拉,1.17,5.20,12.20,1.70,3.60,3.80,-1,3:0,3,0,3,3,
2016-10-06,1,1,1,normal,normal,info,022 ,世南美预,2016-10-07 07:30:00,巴拉圭,哥伦比亚,巴拉圭,哥伦比亚,2.67,2.89,2.45,1.39,4.10,6.05,+1,0:1,0,1,0,1,
2016-10-06,1,,1,未开售,normal,info,023 ,世南美预,2016-10-07 08:45:00,巴西,玻利维亚,巴西,玻利维亚,0.00,0.00,0.00,1.64,4.30,3.50,-2,5:0,5,0,3,3,
2016-10-06,1,1,1,normal,normal,info,024 ,世南美预,2016-10-07 10:15:00,秘鲁,阿根廷,秘鲁,阿根廷,5.35,3.36,1.55,2.10,3.30,2.86,+1,2:2,2,2,1,3,
