2016-10-07,1,1,1,normal,normal,info,001 ,澳超,2016-10-07 16:50:00,布里斯班狮吼,墨尔本胜利,布里斯班狮吼,墨尔本胜利,2.12,3.40,2.75,4.25,4.15,1.53,-1,1:1,1,1,1,0,
2016-10-07,1,1,1,normal,normal,info,002 ,友谊赛,2016-10-07 20:30:00,新加坡,马来西亚,新加坡,马来西亚,1.77,3.40,3.70,3.45,3.60,1.78,-1,0:0,0,0,1,0,
2016-10-07,1,1,1,normal,normal,info,003 ,U21欧预,2016-10-07 23:00:00,保加利亚U21,丹麦U21,保加U21,丹麦U21,2.95,3.30,2.05,1.58,3.85,4.25,+1,0:3,0,3,0,0,
2016-10-07,1,1,1,normal,normal,info,004 ,世非预,2016-10-07 23:30:00,加纳,乌干达,加纳,乌干达,1.28,4.30,8.65,2.02,3.40,2.95,-1,0:0,0,0,1,0,
2016-10-07,1,1,1,normal,normal,info,005 ,U21欧预,2016-10-08 00:00:00,德国U21,俄罗斯U21,德国U21,俄罗斯U21,1.08,7.30,15.00,2.23,4.00,2.32,-2,4:3,4,3,3,0,
2016-10-07,1,1,1,normal,normal,info,006 ,U21欧预,2016-10-08 00:30:00,挪威U21,瑞士U21,挪威U21,瑞士U21,2.68,3.15,2.28,1.45,4.05,5.20,+1,2:1,2,1,3,3,
2016-10-07,1,1,1,normal,normal,info,007 ,U21欧预,2016-10-08 00:45:00,爱尔兰U21,塞尔维亚U21,爱尔兰U21,塞尔U21,5.15,3.80,1.49,2.22,3.40,2.60,+1,1:3,1,3,0,0,
2016-10-07,1,,1,未开售,normal,info,008 ,世欧预,2016-10-08 02:45:00,爱沙尼亚,直布罗陀,爱沙尼亚,直布罗陀,0.00,0.00,0.00,2.00,3.95,2.66,-2,4:0,4,0,3,3,
2016-10-07,1,,1,未开售,normal,info,009 ,世欧预,2016-10-08 02:45:00,法国,保加利亚,法国,保加利亚,0.00,0.00,0.00,1.81,4.05,3.05,-2,4:1,4,1,3,3,
2016-10-07,1,1,1,normal,normal,info,010 ,世欧预,2016-10-08 02:45:00,卢森堡,瑞典,卢森堡,瑞典,15.50,5.55,1.13,4.30,3.60,1.62,+1,0:1,0,1,0,1,
2016-10-07,1,1,1,normal,normal,info,011 ,世欧预,2016-10-08 02:45:00,荷兰,白俄罗斯,荷兰,白俄罗斯,1.12,5.95,14.50,1.55,3.85,4.45,-1,4:1,4,1,3,3,
2016-10-07,1,1,1,normal,normal,info,012 ,世欧预,2016-10-08 02:45:00,匈牙利,瑞士,匈牙利,瑞士,3.38,2.76,2.12,1.53,3.65,4.95,+1,2:3,2,3,0,1,
2016-10-07,1,1,1,normal,normal,info,013 ,世欧预,2016-10-08 02:45:00,拉脱维亚,法罗群岛,拉脱维亚,法罗群岛,1.55,3.40,5.25,2.89,3.25,2.10,-1,0:2,0,2,0,0,
2016-10-07,1,,1,未开售,normal,info,014 ,世欧预,2016-10-08 02:45:00,葡萄牙,安道尔,葡萄牙,安道尔,0.00,0.00,0.00,1.71,5.00,2.90,-4,6:0,6,0,3,3,
2016-10-07,1,1,1,normal,normal,info,015 ,世欧预,2016-10-08 02:45:00,比利时,波黑,比利时,波黑,1.39,4.05,6.15,2.32,3.40,2.48,-1,4:0,4,0,3,3,
2016-10-07,1,1,1,normal,normal,info,016 ,世欧预,2016-10-08 02:45:00,希腊,塞浦路斯,希腊,塞浦路斯,1.29,4.10,9.10,2.11,3.25,2.88,-1,2:0,2,0,3,3,
2016-10-07,1,1,1,normal,normal,info,017 ,智利杯,2016-10-08 03:00:00,巴勒斯坦人,埃弗顿VM,帕莱斯蒂诺,维尼亚德尔马,1.45,3.95,5.35,2.45,3.45,2.32,-1,0:1,0,1,0,0,
2016-10-07,1,1,1,normal,normal,info,001 ,J2联赛,2016-10-08 11:00:00,札幌冈萨多,水户蜀葵,札幌康萨多尔,水户蜀葵,1.57,3.45,4.95,3.00,3.25,2.05,-1,1:0,1,0,3,1,
2016-10-07,1,1,1,normal,normal,info,002 ,J2联赛,2016-10-08 12:00:00,横滨FC,长崎航海,横滨飞翼,长崎成功丸,2.55,2.90,2.55,6.40,4.20,1.36,-1,2:2,2,2,1,0,
