2018-02-04,1,1,1,normal,normal,info,001 ,澳超,2018-02-04 14:00:00,中央海岸水手,西悉尼漫步者,中央海岸水手,西悉尼漫步者,2.55,3.20,2.36,5.65,4.40,1.38,-1,1:2,1,2,0,0,
2018-02-04,1,1,1,normal,normal,info,002 ,澳超,2018-02-04 16:00:00,布里斯班狮吼,墨尔本城,布里斯班狮吼,墨尔本城,2.80,3.30,2.13,1.54,3.90,4.50,+1,1:2,1,2,0,1,
2018-02-04,1,1,1,normal,normal,info,003 ,西甲,2018-02-04 19:00:00,赫塔费,莱加内斯,赫塔费,雷加利斯,1.79,2.98,4.25,3.70,3.25,1.82,-1,0:0,0,0,1,0,
2018-02-04,1,1,1,normal,normal,info,004 ,意甲,2018-02-04 19:30:00,维罗纳,罗马,维罗纳,罗马,7.60,4.62,1.28,3.06,3.70,1.88,+1,0:1,0,1,0,1,
2018-02-04,1,1,1,normal,normal,info,005 ,荷甲,2018-02-04 19:30:00,SBV精英,乌德勒支,SBV精英,乌德勒支,4.60,3.75,1.55,2.15,3.40,2.70,+1,2:2,2,2,1,3,
2018-02-04,1,1,1,normal,normal,info,006 ,德乙,2018-02-04 20:30:00,德累斯顿,波鸿,德累斯顿,波鸿,2.22,3.17,2.75,5.00,3.80,1.50,-1,2:0,2,0,3,3,
2018-02-04,1,1,1,normal,normal,info,007 ,德乙,2018-02-04 20:30:00,不伦瑞克,凯泽斯劳滕,不伦瑞克,凯泽斯劳滕,1.60,3.40,4.75,3.10,3.26,2.00,-1,1:2,1,2,0,0,
2018-02-04,1,1,1,normal,normal,info,008 ,德乙,2018-02-04 20:30:00,达姆施塔特,杜伊斯堡,达姆施塔特,杜伊斯堡,2.28,3.15,2.68,4.95,3.90,1.49,-1,1:2,1,2,0,0,
2018-02-04,1,1,1,normal,normal,info,009 ,荷甲,2018-02-04 21:30:00,阿尔克马尔,罗达JC,阿尔克马尔,罗达JC,1.05,8.55,16.50,1.92,4.15,2.72,-2,2:2,2,2,1,0,
2018-02-04,1,1,1,normal,normal,info,010 ,荷甲,2018-02-04 21:30:00,鹿特丹斯巴达,威廉二世,鹿特丹斯巴达,威廉二世,1.90,3.45,3.20,3.75,3.70,1.69,-1,1:0,1,0,3,1,
2018-02-04,1,1,1,normal,normal,info,011 ,荷甲,2018-02-04 21:30:00,芬洛,费耶诺德,芬洛,费耶诺德,6.05,4.10,1.39,2.58,3.50,2.20,+1,1:0,1,0,3,3,
2018-02-04,1,1,1,normal,normal,info,012 ,比甲,2018-02-04 21:30:00,安德莱赫特,梅赫伦,安德莱赫特,梅赫伦,1.43,4.00,5.55,2.26,3.70,2.40,-1,2:2,2,2,1,0,
2018-02-04,1,1,1,normal,normal,info,013 ,意甲,2018-02-04 22:00:00,亚特兰大,切沃,亚特兰大,切沃,1.31,4.30,7.50,2.01,3.50,2.90,-1,1:0,1,0,3,1,
2018-02-04,1,1,1,normal,normal,info,014 ,意甲,2018-02-04 22:00:00,尤文图斯,萨索洛,尤文图斯,萨索洛,1.13,5.90,13.50,1.57,3.80,4.37,-1,7:0,7,0,3,3,
2018-02-04,1,1,1,normal,normal,info,015 ,意甲,2018-02-04 22:00:00,乌迪内斯,AC米兰,乌迪内斯,AC米兰,3.07,3.10,2.08,1.57,3.75,4.45,+1,1:1,1,1,1,3,
2018-02-04,1,1,1,normal,normal,info,016 ,意甲,2018-02-04 22:00:00,博洛尼亚,佛罗伦萨,博洛尼亚,佛罗伦萨,3.12,3.15,2.04,1.59,3.70,4.35,+1,1:2,1,2,0,1,
2018-02-04,1,1,1,normal,normal,info,017 ,意甲,2018-02-04 22:00:00,卡利亚里,费拉拉SPAL,卡利亚里,斯帕尔,1.85,3.25,3.55,3.71,3.55,1.73,-1,2:0,2,0,3,3,
2018-02-04,1,1,1,normal,normal,info,018 ,法甲,2018-02-04 22:00:00,雷恩,甘冈,雷恩,甘冈,1.67,3.30,4.40,3.25,3.30,1.93,-1,0:1,0,1,0,0,
2018-02-04,1,1,1,normal,normal,info,019 ,英超,2018-02-04 22:15:00,水晶宫,纽卡斯尔联,水晶宫,纽卡斯尔联,1.86,3.15,3.65,3.90,3.45,1.72,-1,1:1,1,1,1,0,
2018-02-04,1,1,1,normal,normal,info,020 ,德甲,2018-02-04 22:30:00,奥格斯堡,法兰克福,奥格斯堡,法兰克福,2.50,2.90,2.60,5.65,4.30,1.39,-1,3:0,3,0,3,3,
2018-02-04,1,1,1,normal,normal,info,021 ,智利甲,2018-02-04 23:00:00,埃弗顿VM,伊基克体育,维尼亚德尔马,伊基克体育,1.76,3.45,3.70,3.30,3.50,1.85,-1,2:3,2,3,0,0,
2018-02-04,1,1,1,normal,normal,info,022 ,西甲,2018-02-04 23:15:00,西班牙人,巴塞罗那,西班牙人,巴塞罗那,7.85,4.30,1.30,2.90,3.45,2.02,+1,1:1,1,1,1,3,
2018-02-04,1,,1,未开售,normal,info,023 ,荷甲,2018-02-04 23:45:00,阿贾克斯,布雷达,阿贾克斯,布雷达,0.00,0.00,0.00,1.63,4.50,3.40,-2,3:1,3,1,3,1,
2018-02-04,1,1,1,normal,normal,info,024 ,法甲,2018-02-05 00:00:00,卡昂,南特,卡昂,南特,2.87,2.75,2.40,1.43,3.90,5.75,+1,3:2,3,2,3,3,
2018-02-04,1,1,1,normal,normal,info,025 ,葡超,2018-02-05 00:00:00,通德拉,摩雷伦斯,通德拉,摩雷伦斯,2.19,2.95,3.00,4.85,3.65,1.54,-1,1:2,1,2,0,0,
2018-02-04,1,1,1,normal,normal,info,026 ,葡超,2018-02-05 00:00:00,费伦斯,沙维什,费伦斯,沙维什,2.76,2.93,2.35,1.44,3.90,5.60,+1,1:2,1,2,0,1,
2018-02-04,1,1,1,normal,normal,info,027 ,英超,2018-02-05 00:30:00,利物浦,托特纳姆热刺,利物浦,热刺,1.82,3.55,3.35,3.52,3.75,1.73,-1,2:2,2,2,1,0,
2018-02-04,1,1,1,normal,normal,info,028 ,德甲,2018-02-05 01:00:00,汉堡,汉诺威96,汉堡,汉诺威96,2.08,3.12,3.05,4.50,3.70,1.57,-1,1:1,1,1,1,0,
2018-02-04,1,1,1,normal,normal,info,029 ,比甲,2018-02-05 01:00:00,布鲁日,沙勒罗瓦,布鲁日,沙勒罗瓦,1.31,4.40,7.20,2.10,3.35,2.82,-1,3:3,3,3,1,0,
2018-02-04,1,1,1,normal,normal,info,030 ,西甲,2018-02-05 01:30:00,赫罗纳,毕尔巴鄂竞技,赫罗纳,毕尔巴鄂竞技,2.32,3.05,2.70,5.35,3.95,1.45,-1,2:0,2,0,3,3,
2018-02-04,1,1,1,normal,normal,info,031 ,葡超,2018-02-05 02:00:00,埃斯托里尔,里斯本竞技,埃斯托里尔,里斯本竞技,7.15,4.20,1.33,2.80,3.45,2.08,+1,2:0,2,0,3,3,
2018-02-04,1,1,1,normal,normal,info,032 ,墨联,2018-02-05 02:00:00,美洲狮,老虎大学,美洲狮,老虎大学,3.10,3.15,2.05,1.59,3.66,4.40,+1,2:0,2,0,3,3,
2018-02-04,1,1,1,normal,normal,info,033 ,比甲,2018-02-05 03:00:00,聚尔特瓦雷赫姆,奥斯坦德,聚尔特瓦雷赫姆,奥斯坦德,1.86,3.45,3.32,3.45,3.75,1.75,-1,1:1,1,1,1,0,
2018-02-04,1,1,1,normal,normal,info,034 ,巴圣联,2018-02-05 03:00:00,帕尔梅拉斯,桑托斯,帕尔梅拉斯,桑托斯,1.52,3.60,5.15,2.75,3.30,2.17,-1,2:1,2,1,3,1,
2018-02-04,1,,1,未开售,normal,info,035 ,意甲,2018-02-05 03:45:00,贝内文托,那不勒斯,贝内文托,那不勒斯,0.00,0.00,0.00,2.37,3.95,2.20,+2,0:2,0,2,0,1,
2018-02-04,1,1,1,normal,normal,info,036 ,西甲,2018-02-05 03:45:00,马德里竞技,巴伦西亚,马德里竞技,巴伦西亚,1.38,4.00,6.45,2.24,3.45,2.55,-1,1:0,1,0,3,1,
2018-02-04,1,1,1,normal,normal,info,037 ,法甲,2018-02-05 04:00:00,摩纳哥,里昂,摩纳哥,里昂,2.35,3.15,2.59,4.70,4.40,1.45,-1,3:2,3,2,3,1,
2018-02-04,1,1,1,normal,normal,info,038 ,阿甲,2018-02-05 04:00:00,兵工厂,拉普拉塔体操,兵工厂,拉普拉塔体操,2.68,2.95,2.40,1.45,3.85,5.55,+1,0:0,0,0,1,3,
2018-02-04,1,1,1,normal,normal,info,039 ,阿甲,2018-02-05 04:00:00,拉普拉塔大学生,纽维尔老男孩,拉普拉塔大学生,纽维尔老男孩,1.66,3.10,4.90,3.46,3.05,1.95,-1,4:2,4,2,3,3,
2018-02-04,1,1,1,normal,normal,info,040 ,葡超,2018-02-05 04:15:00,吉马良斯,费雷拉,吉马良斯,费雷拉,1.61,3.45,4.60,2.95,3.35,2.04,-1,3:2,3,2,3,1,
2018-02-04,1,1,1,normal,normal,info,041 ,智利甲,2018-02-05 05:00:00,智利大学,西班牙联合,智利大学,西班牙联合,1.78,3.45,3.60,3.30,3.55,1.84,-1,1:2,1,2,0,0,
2018-02-04,1,1,1,normal,normal,info,042 ,巴圣联,2018-02-05 05:30:00,新奥里藏蒂诺,科林蒂安,诺瓦里桑蒂诺,科林蒂安,4.85,3.40,1.59,2.05,3.25,3.00,+1,0:1,0,1,0,1,
2018-02-04,1,1,1,normal,normal,info,043 ,阿甲,2018-02-05 06:15:00,圣洛伦索,博卡青年,圣洛伦索,博卡青年,3.15,2.95,2.12,1.57,3.60,4.65,+1,1:1,1,1,1,3,
2018-02-04,1,1,1,normal,normal,info,044 ,智利甲,2018-02-05 07:30:00,奥达科斯意大利人,瓦奇巴托,奧达斯,瓦奇巴托,1.90,3.30,3.35,3.70,3.65,1.71,-1,2:4,2,4,0,0,
2018-02-04,1,1,1,normal,normal,info,045 ,阿甲,2018-02-05 08:30:00,竞技俱乐部,飓风,竞技俱乐部,飓风,1.85,3.10,3.75,3.90,3.40,1.73,-1,4:0,4,0,3,3,
